,SPATIAL_ID,greenness_mean,greenness_median,greenness_std
583,2f4a9342-f4ac-4ace-b821-f084a9ab0d35,401.2531223820332,374.783203125,139.9027623180992
584,569c7f4d-0f53-4796-bda7-032546c44a36,645.7789943203604,628.6533508300781,192.79768043566773
585,ecfc8457-e15f-48c4-bfc6-970730c7c9d5,714.0194697265625,706.4390869140625,192.95825887044487
586,6a36d332-14e1-4432-a77d-edfd4be1ad55,923.7114737270268,924.4061889648438,238.8684261295899
587,3ede80db-f9e2-433d-bed4-1fa03f9ba35c,968.5445211310135,954.5585021972656,221.77936129088016
588,bdaaceb6-7785-494c-bbdf-a07a3dd4de86,865.681083722061,881.4142150878906,214.57351146791402
589,d92bbc42-69ce-4c60-86fd-6be5e497b0ab,1105.462421123798,1104.6607055664062,248.8092023201379
590,6e31e145-35f0-4146-a053-4bda426e5612,816.6262161482626,803.9191284179688,291.5455623759402
591,03cea66d-84fa-4419-b2a5-12628bd88073,358.86618988478006,331.7376403808594,133.21503953490006
592,21553679-ab90-487e-8911-5961d6caefd8,479.0274748598795,407.9295959472656,220.3557971716908
593,e74441ff-5840-4a9e-b948-b2a431786015,589.6253223007532,581.7286071777344,158.22866063404717
594,087f38c6-99f1-4940-8b45-fd4fa864325a,610.2942211806511,602.63623046875,105.45859367207508
595,9900e617-d381-41d1-8d4c-a9e5ce3c5e19,648.3179839512087,641.5091552734375,176.3347379558907
596,18e92b5e-169d-43c3-805c-783133acb02c,579.2044454025009,548.3745727539062,195.04222073556426
597,549a470c-2636-42c3-b51d-d892fcce9750,548.3175924120851,518.7770080566406,169.10172915659916
598,2a2c373d-2d32-4adc-b1a4-1d4afd18c3f2,836.7124977235536,811.3489990234375,248.91169407190517
599,df98a0f3-bc60-4143-85b6-e30a442a3444,500.8290167223897,472.1838073730469,147.35152570058028
600,0d0bd046-b53c-45bf-9125-efffbc5f3dc3,602.1345568570224,622.6775207519531,88.66390450729126
601,a49fe15b-4f84-49a0-9ecf-7cb5f6c72492,349.6298102768262,337.8793487548828,125.71605087664302
602,9fdd5d87-beef-4d2f-92e8-68c0d9a9950d,514.6501581650039,493.9009094238281,136.74027506403144
603,b8171b61-5478-4a5c-ad3c-35e33a706d9b,587.5183133616031,576.2612915039062,120.97656654581408
604,bb580bd0-ef7a-40c2-ad98-86319d164196,492.94542945655616,475.3081512451172,133.59242385331154
605,ddc30233-9e6d-41d8-a90f-0b8c180064bd,544.1215893453802,541.097412109375,140.85976656290055
606,7c5327ee-29ca-45ac-90f4-fa7315f604b8,551.4878510848336,554.5040283203125,124.64247634516065
607,7d99b0a4-a0e7-421c-af2d-ee481f268d20,461.5852340559165,464.56874084472656,141.20346766935424
608,f289ce26-4338-4bbc-8a7f-d9e5f240b57d,454.8416936937968,445.8522033691406,113.38433297889854
609,484ca7ce-8928-465c-b330-564192c6a35a,430.7282877201529,421.67559814453125,95.68127245334749
610,acc5140e-3ee8-4bb2-aad5-7f63a208b9b4,558.3901077249344,553.2279052734375,115.98985089082414
611,30d3fda4-e575-4801-af9c-074040d312e1,508.0944462072745,497.9822082519531,138.42619293523595
612,944f05b4-8eb0-4a64-9dc9-f75999512438,544.0707943872972,526.2550354003906,169.62559813981915
613,ca40c3a5-e3ff-4709-a426-6cb479b79ef8,669.3205874516414,639.6548767089844,219.05918891275644
614,93f7f26b-1e1e-47e1-9c5a-af52931a6ddd,541.4789384219191,529.1795043945312,156.43353358815867
615,a33e8452-df62-4be8-8888-ccff0849a288,601.5370719513032,596.6931762695312,115.77291760537719
616,de99727a-24ef-45f1-91b1-98fe6d319496,611.2876507089411,613.0994873046875,161.400979088006
617,d7153455-fb0b-45d8-9280-64fab3fbdc49,530.4906900513847,513.9669494628906,145.6160953816745
618,f3b53066-e59a-4224-a5e8-2bfee2e06a01,596.8513317615814,588.3117065429688,174.10363260785678
619,6b2497f5-e119-4ed8-a0e6-b97bf3b17e9e,437.7505567581022,442.4501037597656,91.35110735471982
620,9184b7a3-b0aa-4433-ba0a-c456ab4cc184,537.018371773492,541.4315795898438,134.2378549077895
621,e608ca16-b31e-41bb-88eb-7520768a06e2,453.6079645777077,443.4143981933594,126.39172948702068
622,510f30d4-a3bb-4284-8b92-592b5f33f4a5,587.1700764108211,579.69140625,165.02644289211634
623,5b33f823-dc6a-441b-bb86-e85d68246fd4,579.2834166155922,572.5093994140625,138.60547212381758
624,bd464539-fd43-49e4-8014-804977417c2b,543.7329818859828,532.8012084960938,117.61425812438722
625,58933ed2-8825-4584-9180-4d19942b3f0e,614.0575440921752,611.9525146484375,135.25740304648028
626,b9f7ed6a-66dc-4c3a-9694-5c3a63264529,428.77645969732686,427.26300048828125,124.26811761679686
627,94c83b55-4bc5-4a5f-a8b6-ca0a7417f3ff,701.0714779840991,671.2868041992188,282.14106528986207
628,81e12bdd-6327-4610-96f3-de6de5d6d04d,838.3482427300347,796.9249267578125,238.8506158571335
629,fbaabc60-263e-4544-85ce-fb786683d3ca,360.56404049035274,359.6807861328125,85.69857031432042
630,e035b041-6979-49a9-9e91-29619e5e9b5c,450.2451205444336,437.99839782714844,139.20530493712897
631,fb4492b3-1b9d-4606-aeb8-1440d85189d3,436.36512118418887,427.82810974121094,119.23893119701415
632,efa9c76c-9598-4ff8-ab78-89a72d241292,492.7025028528792,488.39990234375,109.89046540552108
633,a41e0b8f-89a0-4684-b96a-8d0cdfc3462a,484.63346432101343,459.6546936035156,178.32155553382475
634,b4275e37-4c7c-4180-a093-673ffdd129d0,418.511879541851,412.7149963378906,135.96439217649677
635,432cae64-9214-47a3-88e6-394cf591e5c9,497.18290272713494,491.19720458984375,147.15021186635263
636,41fae42a-2e99-4a85-803d-8eca84812b94,461.8802420892979,465.5740051269531,125.62325116651522
637,af26e67b-b458-443a-87e6-46a57b06f9be,441.7279095976792,447.4955139160156,112.19476286943693
638,e08a1194-20f6-4db5-a82f-fd57f8c761e8,270.50960986283576,264.5216064453125,76.23862806551143
639,e8cba755-aa9e-49ee-90a7-a95fcf00d4d5,361.8882568651876,326.2773132324219,155.60407622222203
640,ba096d41-c56d-46dd-a55a-932c3eb01767,576.0316121375234,594.5364990234375,171.58725849264357
641,51ea9cb5-f1bf-44ba-88f5-49e5337d3bd7,458.5652268340935,448.3764953613281,170.88079889447422
642,66a145bd-717b-4118-8a25-75df691f09a5,551.0978739141874,507.3807067871094,223.89552146552234
643,2dcbb5a4-fe65-40a2-8a64-0ea16e8effc4,534.7217101186261,517.5581665039062,155.1457365908279
644,7b4a91a9-9928-4427-b1cb-42ba016cca22,419.4026818968651,405.4674530029297,114.57849630184276
645,7a124601-6b97-468a-8dc9-251a4021cfa4,548.8907375154424,517.7658996582031,196.46774766626487
646,6f3afa39-5ab7-425a-8781-7f9b8b3aecd2,698.644061538007,698.6242065429688,199.09833450346815
647,8fcf5342-0223-49ce-81bd-bb9d5115f026,629.4000809261705,609.50341796875,150.7784679955051
648,2cec7905-094f-4ece-9b1a-68ad764ff94a,614.4509365882402,629.31298828125,144.1031539880443
649,e8c18ba4-b747-46d0-9d87-4acec5f2f52c,599.46019387216,581.414794921875,160.86055288841644
650,fff0af27-c429-4291-9692-34193e7828e8,435.12981371144156,428.6686096191406,133.99199102752306
651,809fa880-892c-4b9f-9c2c-9d418275aa77,520.5330547454284,520.3222045898438,106.75356901599483
652,f89e8454-c5d2-43a1-8f27-07dff1d84247,560.8105188795357,560.860595703125,71.31211075945475
653,2d2dfea8-9d68-446e-a820-e9701a6b97e2,374.3401357252465,342.6719055175781,145.65565607372275
654,e4eec41c-3e86-414c-aeed-edf4fe1266ec,313.18684247999164,292.82598876953125,132.9816085320636
655,3c31446a-6436-41ef-ac54-100f891d0eab,451.5040018125014,455.6021423339844,94.34941227700408
656,3dc44af8-7725-4ae7-9eda-06b6e7c16451,471.5559371589212,463.7619934082031,110.1729123722235
657,32a04ca8-9483-4764-894c-aa4aa4aba2f5,452.5318283902682,447.1082000732422,88.38848244993376
658,e0bed6b0-6d28-4f63-b3ab-0a68531240b5,433.9400267286568,433.4779968261719,75.7475118906001
